Order_ID,Order_Date,Region,Category,Product,Quantity,Unit_Price,Unit_Cost,Customer_Segment
ORD01592,2025-09-29,Central,Home & Kitchen,Electric Kettle,3,56.22,29.86,Consumer
ORD01593,2025-11-27,North,Furniture,Standing Desk,3,410.8,265.46,Consumer
ORD01594,2025-07-02,South,Accessories,Backpack,5,63.83,32.32,Corporate
ORD01595,2025-05-30,West,Home & Kitchen,Storage Set,4,32.18,15.0,Consumer
ORD01596,2025-11-28,Central,Office Supplies,Notebook Set,1,15.5,5.82,Consumer
ORD01597,2025-08-18,Central,Electronics,USB-C Hub,4,41.61,19.14,Small Business
ORD01598,2025-01-13,South,Furniture,Standing Desk,8,424.16,255.99,Small Business
ORD01599,2025-07-16,East,Accessories,Backpack,7,71.09,33.03,Small Business
ORD01600,2026-01-08,West,Home & Kitchen,Storage Set,3,33.76,16.05,Consumer
ORD01601,2026-01-01,North,Furniture,Bookshelf,7,158.34,94.88,Corporate
ORD01602,2025-04-09,Central,Furniture,Standing Desk,10,414.05,260.0,Corporate
ORD01603,2025-08-22,West,Electronics,Webcam,12,80.3,41.21,Corporate
ORD01604,2025-10-03,East,Furniture,Desk Lamp,5,48.36,23.62,Consumer
ORD01605,2025-01-23,East,Electronics,Mechanical Keyboard,2,93.43,48.57,Corporate
ORD01606,2025-12-29,North,Furniture,Office Chair,11,162.06,119.45,Corporate
ORD01607,2026-03-18,West,Accessories,Cable Organizer,7,14.45,5.04,Small Business
ORD01608,2025-11-08,South,Accessories,Backpack,10,71.96,30.03,Corporate
ORD01609,2025-01-07,Central,Accessories,Cable Organizer,3,15.56,5.25,Consumer
ORD01610,2025-03-07,East,Electronics,Webcam,5,69.82,40.1,Corporate
ORD01611,2025-01-31,West,Furniture,Standing Desk,1,384.68,245.37,Consumer
ORD01612,2026-02-22,South,Home & Kitchen,Water Bottle,3,21.05,7.92,Consumer
ORD01613,2025-09-16,East,Furniture,Desk Lamp,4,46.09,22.9,Consumer
ORD01614,2026-04-08,West,Electronics,24-inch Monitor,1,230.13,138.9,Consumer
ORD01615,not_available,North,Accessories,Laptop Stand,5,45.2,21.83,Consumer
ORD01616,2026-01-19,Central,Office Supplies,Notebook Set,4,16.76,6.09,Small Business
ORD01617,2025-12-20,North,Accessories,Laptop Stand,4,50.41,22.54,Corporate
ORD01618,2026-04-01,North,Furniture,Standing Desk,5,428.08,268.56,Consumer
ORD01619,2025-10-26,North,Electronics,24-inch Monitor,11,214.98,154.72,Corporate
ORD01620,2025-06-08,Central,Home & Kitchen,Electric Kettle,8,57.5,28.59,Small Business
ORD01621,2025-04-30,West,Home & Kitchen,Water Bottle,2,21.85,7.85,Consumer
ORD01622,2026-02-18,North,Home & Kitchen,Electric Kettle,4,56.27,29.91,Consumer
ORD01623,2026-06-17,North,Accessories,Laptop Stand,10,50.6,22.91,Corporate
ORD01624,2025-07-25,South,Accessories,Cable Organizer,2,14.68,5.16,
ORD01625,2026-01-22,North,Home & Kitchen,Water Bottle,1,21.65,8.1,Consumer
ORD01626,2026-05-25,Central,Home & Kitchen,Storage Set,12,36.03,15.28,Corporate
ORD01627,2025-04-02,South,Electronics,Mechanical Keyboard,11,87.43,49.6,Corporate
ORD01628,2025-01-29,North,Electronics,Webcam,2,71.31,39.78,Consumer
ORD01629,2026-06-05,South,Home & Kitchen,Electric Kettle,5,48.87,30.06,Corporate
ORD01630,2025-03-16,West,Furniture,Bookshelf,5,151.97,83.78,Consumer
ORD01631,2025-04-30,Central,Home & Kitchen,Electric Kettle,2,54.7,29.93,Consumer
ORD01632,2026-02-04,West,Office Supplies,Printer Paper,4,10.22,3.87,Consumer
ORD01633,2026-03-09,West,Furniture,Bookshelf,12,142.38,94.36,Corporate
ORD01634,2025-01-11,East,Office Supplies,Pen Pack,3,9.8,2.92,Consumer
ORD01635,2025-01-11,West,Home & Kitchen,Storage Set,4,32.16,15.59,Consumer
ORD01636,2025-04-29,North,Electronics,Wireless Mouse,3,23.92,11.91,Corporate
ORD01637,2025-10-19,East,Office Supplies,Pen Pack,5,8.75,3.15,Consumer
ORD01638,2025-03-30,East,Home & Kitchen,Electric Kettle,2,53.23,26.73,Consumer
ORD01639,2025-04-25,South,Home & Kitchen,Coffee Maker,3,88.99,58.25,Small Business
ORD01640,2026-03-23,West,Electronics,Mechanical Keyboard,2,85.71,50.4,Consumer
ORD01641,2025-08-04,West,Accessories,Laptop Stand,1,54.38,21.88,Consumer
ORD01642,2025-12-25,East,Office Supplies,Printer Paper,1,10.2,3.88,Small Business
ORD01643,2025-07-08,West,Electronics,Mechanical Keyboard,4,78.63,48.35,Consumer
ORD01644,2025-06-14,North,Furniture,Bookshelf,1,136.63,84.35,Small Business
ORD01645,2025-01-18,West,Accessories,Backpack,3,67.6,30.03,Consumer
ORD01646,2025-01-07,South,Electronics,Mechanical Keyboard,8,91.27,46.35,Corporate
ORD01647,2025-03-17,North,Furniture,Office Chair,8,204.88,115.79,Small Business
ORD01648,2026-04-06,Central,Office Supplies,Pen Pack,4,9.38,2.98,Consumer
ORD01649,2025-06-06,East,Home & Kitchen,Water Bottle,4,20.88,8.26,Small Business
ORD01650,2025-09-21,Central,Furniture,Desk Lamp,1,48.3,22.75,Consumer
ORD01651,2026-02-25,West,Electronics,USB-C Hub,2,42.46,18.36,Consumer
ORD01652,2026-02-20,East,Office Supplies,Printer Paper,4,11.1,4.0,Consumer
ORD01653,2025-11-30,West,Office Supplies,Desk Organizer,5,21.2,9.78,Consumer
ORD01654,2026-04-20,East,Furniture,Bookshelf,8,144.27,87.11,Corporate
ORD01655,2026-04-27,North,Home & Kitchen,Electric Kettle,6,57.25,30.08,Corporate
ORD01656,2025-02-22,North,Accessories,Cable Organizer,2,15.78,5.36,Consumer
ORD01657,2026-03-30,North,Home & Kitchen,Electric Kettle,5,54.78,27.59,Consumer
ORD01658,2026-02-16,East,Accessories,Laptop Stand,4,49.11,22.24,Corporate
ORD01659,2025-11-20,West,Furniture,Desk Lamp,10,49.56,24.47,Corporate
ORD01660,2025-01-22,North,Electronics,Wireless Mouse,1,24.66,11.54,Small Business
ORD01661,2025-06-04,Central,Office Supplies,Printer Paper,1,10.92,4.27,Consumer
ORD01662,2026-05-02,South,Accessories,Cable Organizer,3,14.1,5.12,Consumer
ORD01663,2026-03-02,North,Furniture,Standing Desk,7,371.15,260.56,Small Business
ORD01664,2025-09-13,Central,Home & Kitchen,Storage Set,4,37.46,14.44,Corporate
ORD01665,2026-01-26,East,Electronics,Mechanical Keyboard,1,88.16,51.76,Consumer
ORD01666,2025-07-06,East,Office Supplies,Pen Pack,4,9.98,3.07,Consumer
ORD01667,2026-01-14,North,Office Supplies,Notebook Set,3,16.89,6.42,Consumer
ORD01668,2025-11-25,South,Electronics,Mechanical Keyboard,3,79.97,51.74,Corporate
ORD01669,2026-03-04,Central,Accessories,Backpack,3,65.17,30.58,Consumer
ORD01670,2026-05-17,South,Accessories,Laptop Stand,2,51.95,21.65,Consumer
ORD01671,2025-02-11,South,Home & Kitchen,Storage Set,8,35.76,14.9,Small Business
ORD01672,2025-01-11,West,Electronics,Mechanical Keyboard,4,81.59,48.53,Consumer
ORD01673,2025-10-04,West,Home & Kitchen,Coffee Maker,5,103.62,58.91,Consumer
ORD01674,2025-05-16,Central,Home & Kitchen,Storage Set,10,32.59,14.8,Corporate
ORD01675,2025-03-28,West,Electronics,USB-C Hub,2,35.13,18.37,Small Business
ORD01676,2025-03-18,North,Electronics,Mechanical Keyboard,5,91.82,50.46,Consumer
ORD01677,2025-01-14,West,Electronics,Wireless Mouse,5,23.35,12.31,Consumer
ORD01678,2025-04-19,West,Home & Kitchen,Storage Set,2,32.64,15.7,Consumer
ORD01679,2025-04-04,West,Electronics,Mechanical Keyboard,4,91.66,47.05,Consumer
ORD01680,2026-02-01,South,Electronics,Wireless Mouse,4,27.09,12.5,Consumer
ORD01681,2026-04-26,South,Home & Kitchen,Electric Kettle,2,52.44,28.45,Corporate
ORD01682,2025-07-22,South,Electronics,Mechanical Keyboard,4,90.1,49.99,Small Business
ORD01683,2025-07-11,Central,Electronics,Mechanical Keyboard,5,80.96,49.56,Corporate
ORD01684,2026-02-27,East,Accessories,Cable Organizer,4,14.55,4.97,Consumer
ORD01685,2026-13-05,South,Furniture,Office Chair,1,172.52,111.41,Consumer
ORD01686,2026-03-17,North,Electronics,Webcam,9,66.41,40.82,Corporate
ORD01687,2026-01-06,West,Electronics,24-inch Monitor,3,217.11,151.46,Corporate
ORD01688,2026-01-02,West,Office Supplies,Pen Pack,4,8.82,3.04,Consumer
ORD01689,2025-07-14,South,Accessories,Backpack,3,68.13,33.0,Consumer
ORD01690,2026-04-20,Central,Office Supplies,Pen Pack,2,8.54,3.14,Consumer
ORD01691,2025-05-23,West,Home & Kitchen,Coffee Maker,2,94.99,53.3,Consumer
ORD01692,2025-07-08,South,Furniture,Standing Desk,4,370.49,253.43,Consumer
ORD01693,2026-02-06,North,Electronics,USB-C Hub,5,36.69,19.25,Small Business
ORD01694,2026-03-22,Central,Home & Kitchen,Water Bottle,1,21.79,7.71,Consumer
ORD01695,2025-10-24,North,Office Supplies,Pen Pack,4,9.73,3.01,Consumer
ORD01696,2025-06-12,South,Electronics,24-inch Monitor,5,211.22,140.05,Consumer
ORD01697,2025-12-16,West,Furniture,Bookshelf,4,130.62,94.7,Corporate
ORD01698,2026-03-04,South,Home & Kitchen,Storage Set,4,37.47,16.01,Small Business
ORD01699,2025-12-15,East,Home & Kitchen,Storage Set,2,36.59,16.13,Consumer
ORD01700,2025-08-31,West,Accessories,Laptop Stand,5,49.68,20.96,Consumer
ORD01701,2026-01-29,West,Accessories,Laptop Stand,3,50.27,22.22,Corporate
ORD01702,2026-04-06,South,Office Supplies,Notebook Set,3,17.0,5.98,Consumer
ORD01703,2025-09-10,South,Electronics,USB-C Hub,3,41.23,19.24,Consumer
ORD01704,2025-11-24,East,Furniture,Bookshelf,5,127.9,92.87,Consumer
ORD01705,2025-05-04,South,Accessories,Backpack,2,69.68,31.48,Consumer
ORD01706,2026-03-10,West,Furniture,Desk Lamp,5,46.67,22.28,Small Business
ORD01707,2026-03-08,North,Electronics,Wireless Mouse,2,25.23,12.0,Consumer
ORD01708,2025-11-18,North,Furniture,Desk Lamp,3,42.77,23.66,Consumer
ORD01709,2025-11-27,Central,Accessories,Laptop Stand,3,47.04,21.95,Consumer
ORD01710,2026-03-21,West,Home & Kitchen,Coffee Maker,3,99.05,58.74,Consumer
ORD01711,2025-02-10,Central,Office Supplies,Desk Organizer,2,24.46,10.71,Consumer
ORD01712,2025-04-15,East,Furniture,Standing Desk,4,365.97,254.19,Small Business
ORD01713,2025-03-25,East,Office Supplies,Desk Organizer,9,24.0,9.58,Corporate
ORD01714,2025-06-08,East,Home & Kitchen,Water Bottle,2,22.21,7.72,Consumer
ORD01715,2025-09-03,North,Office Supplies,Printer Paper,2,10.24,4.24,Corporate
ORD01716,2025-02-13,North,Furniture,Desk Lamp,4,53.32,22.26,Corporate
ORD01717,2026-02-01,West,Office Supplies,Desk Organizer,2,24.53,9.88,Corporate
ORD01718,2025-03-11,North,Electronics,USB-C Hub,5,36.7,19.26,Corporate
ORD01719,2026-01-12,East,Office Supplies,Notebook Set,7,15.4,6.12,Small Business
ORD01720,2025-09-30,East,Accessories,Cable Organizer,2,16.3,5.24,Consumer
ORD01721,2025-07-20,South,Office Supplies,Desk Organizer,1,25.2,10.09,Consumer
ORD01722,2025-07-29,North,Home & Kitchen,Water Bottle,1,23.51,8.51,Consumer
ORD01723,2025-08-08,Central,Furniture,Bookshelf,7,146.85,91.01,Corporate
ORD01724,2025-08-11,East,Furniture,Bookshelf,2,157.46,93.44,Consumer
ORD01725,2026-02-02,West,Furniture,Desk Lamp,4,49.94,22.34,Consumer
ORD01726,2025-10-20,West,Home & Kitchen,Water Bottle,5,20.58,7.71,Corporate
ORD01727,2025-02-21,Central,Electronics,Wireless Mouse,1,24.52,12.0,Small Business
ORD01728,2025-04-10,North,Accessories,Laptop Stand,2,54.6,23.02,Consumer
ORD01729,2025-10-14,East,Office Supplies,Notebook Set,1,17.6,5.94,Consumer
ORD01730,2025-07-29,North,Office Supplies,Pen Pack,12,9.71,3.19,Corporate
ORD01731,2025-01-15,North,Home & Kitchen,Electric Kettle,9,56.89,28.71,Corporate
ORD01732,2025-10-04,North,Accessories,Cable Organizer,3,15.99,4.85,Corporate
ORD01733,2026-01-22,North,Electronics,USB-C Hub,4,38.09,20.45,Consumer
ORD01734,2025-03-06,Central,Accessories,Laptop Stand,5,52.12,21.48,Small Business
ORD01735,2025-10-06,Central,Office Supplies,Notebook Set,4,17.31,6.48,Consumer
ORD01736,2026-03-22,East,Electronics,Webcam,5,76.54,40.81,Corporate
ORD01737,2025-04-01,East,Office Supplies,Desk Organizer,4,24.69,9.99,Consumer
ORD01738,2025-11-25,West,Office Supplies,Printer Paper,2,11.38,3.99,Consumer
ORD01739,2026-05-22,West,Office Supplies,Printer Paper,4,10.31,3.93,Consumer
ORD01740,2026-01-03,West,Furniture,Bookshelf,5,158.39,85.48,Consumer
ORD01741,2026-06-03,Central,Electronics,24-inch Monitor,3,218.35,147.93,Small Business
ORD01742,2025-07-30,West,Furniture,Standing Desk,4,427.5,275.09,Consumer
ORD01743,2026-06-17,North,Accessories,Laptop Stand,5,51.59,21.37,Consumer
ORD01744,2026-05-16,North,Furniture,Bookshelf,7,149.31,88.12,Corporate
ORD01745,2025-12-26,West,Home & Kitchen,Electric Kettle,3,45.95,28.94,Corporate
ORD01746,2026-06-01,West,Furniture,Office Chair,1,195.91,110.86,Consumer
ORD01747,2025-08-03,East,Home & Kitchen,Storage Set,2,31.44,14.31,Consumer
ORD01748,2025-07-10,West,Electronics,Mechanical Keyboard,3,82.51,51.53,Corporate
ORD01749,2026-02-17,North,Home & Kitchen,Storage Set,7,33.92,14.66,Corporate
ORD01750,2025-02-12,West,Home & Kitchen,Water Bottle,8,21.65,7.63,Small Business
ORD01751,2025-04-11,East,Home & Kitchen,Water Bottle,7,24.42,8.31,Corporate
ORD01752,2025-02-09,Central,Electronics,USB-C Hub,3,38.57,19.39,Corporate
ORD01753,2025-04-07,East,Electronics,Mechanical Keyboard,5,88.46,48.53,Corporate
ORD01754,2026-04-08,South,Office Supplies,Desk Organizer,1,25.36,10.27,Consumer
ORD01755,2026-04-01,North,Electronics,Webcam,3,76.28,39.02,Consumer
ORD01756,2025-02-19,South,Accessories,Backpack,5,69.24,33.09,Consumer
ORD01757,2025-02-10,South,Office Supplies,Printer Paper,1,11.63,4.3,Consumer
ORD01758,2026-05-09,East,Electronics,Mechanical Keyboard,2,91.33,45.87,Consumer
ORD01759,2025-12-15,Central,Furniture,Standing Desk,9,365.37,256.99,Corporate
ORD01760,2025-06-18,North,Electronics,Wireless Mouse,11,25.81,12.08,Corporate
ORD01761,2025-01-22,West,Office Supplies,Pen Pack,6,9.42,2.89,Small Business
ORD01762,2025-10-13,East,Home & Kitchen,Coffee Maker,3,88.64,55.11,Corporate
ORD01763,2026-02-15,East,Office Supplies,Pen Pack,2,8.5,2.91,Consumer
ORD01764,2025-07-21,East,Accessories,Laptop Stand,6,50.54,22.27,Small Business
ORD01765,invalid_date,East,Furniture,Desk Lamp,2,47.04,24.08,Consumer
ORD01766,2026-01-16,North,Home & Kitchen,Coffee Maker,3,97.37,55.14,Corporate
ORD01767,2025-11-07,Central,Accessories,Laptop Stand,2,49.17,23.19,Consumer
ORD01768,2026-05-06,South,Home & Kitchen,Water Bottle,5,23.03,8.16,Consumer
ORD01769,2025-05-11,Central,Electronics,Mechanical Keyboard,1,86.32,51.78,Consumer
ORD01770,2025-06-18,South,Electronics,Webcam,12,71.45,38.19,Corporate
ORD01771,2025-03-03,West,Office Supplies,Pen Pack,3,9.69,2.86,Consumer
ORD01772,2026-04-06,West,Office Supplies,Pen Pack,3,9.14,3.22,Small Business
ORD01773,2025-06-11,South,Accessories,Cable Organizer,4,16.12,5.03,Consumer
ORD01774,2025-03-09,East,Electronics,USB-C Hub,4,40.83,18.15,Corporate
ORD01775,2025-10-15,East,Office Supplies,Pen Pack,7,8.83,3.06,Corporate
ORD01776,2026-04-27,East,Office Supplies,Desk Organizer,5,25.42,10.7,Consumer
ORD01777,2025-05-21,East,Accessories,Backpack,4,75.82,31.6,Consumer
ORD01778,2025-03-06,South,Accessories,Backpack,3,74.46,31.85,Consumer
ORD01779,2025-11-28,Central,Furniture,Bookshelf,7,150.85,85.79,Corporate
ORD01780,2025-09-28,East,Home & Kitchen,Storage Set,5,36.5,15.99,Corporate
ORD01781,2025-07-14,West,Furniture,Bookshelf,5,149.43,85.94,Consumer
ORD01782,2025-05-01,West,Home & Kitchen,Electric Kettle,4,49.98,29.48,Small Business
ORD01783,2026-05-24,South,Office Supplies,Printer Paper,3,12.17,4.04,Consumer
ORD01784,2025-09-18,West,Office Supplies,Printer Paper,4,11.91,4.31,Consumer
ORD01785,2025-07-13,West,Electronics,Wireless Mouse,4,25.27,12.95,Consumer
ORD01786,2026-06-08,East,Accessories,Cable Organizer,1,16.74,5.16,Consumer
ORD01787,2026-05-03,East,Home & Kitchen,Coffee Maker,2,90.84,55.83,Consumer
ORD01788,2025-03-13,South,Electronics,Wireless Mouse,3,23.64,11.55,Consumer
ORD01789,2025-02-10,Central,Home & Kitchen,Electric Kettle,2,49.0,30.16,Corporate
ORD01790,2026-03-17,South,Office Supplies,Desk Organizer,5,24.82,9.85,Consumer
ORD01791,2025-08-31,North,Accessories,Cable Organizer,7,16.09,4.86,Corporate
ORD01792,2025-01-18,Central,Home & Kitchen,Electric Kettle,5,58.02,27.58,Consumer
ORD01793,2025-04-08,South,Home & Kitchen,Coffee Maker,2,96.13,54.41,Consumer
ORD01794,2025-10-14,North,Furniture,Standing Desk,3,392.75,270.79,Consumer
ORD01795,2025-08-07,South,Home & Kitchen,Water Bottle,7,23.37,8.06,Small Business
ORD01796,2025-01-24,East,Home & Kitchen,Water Bottle,4,22.16,8.51,Consumer
ORD01797,2025-01-22,East,Office Supplies,Desk Organizer,9,24.99,9.98,Corporate
ORD01798,2026-01-22,North,Electronics,Webcam,2,70.76,39.1,Consumer
ORD01799,2025-08-25,South,Furniture,Bookshelf,1,153.31,90.04,Small Business
ORD01800,2025-01-23,South,Electronics,USB-C Hub,4,35.12,19.13,Consumer
ORD01801,2025-04-02,East,Home & Kitchen,Water Bottle,3,21.85,8.64,Consumer
ORD01802,2025-06-22,South,Home & Kitchen,Electric Kettle,10,54.07,29.55,Corporate
ORD01803,2026-01-09,North,Electronics,USB-C Hub,2,35.66,19.77,Consumer
ORD01804,2025-03-23,East,Electronics,24-inch Monitor,2,205.51,153.93,Consumer
ORD01805,2025-08-23,East,Office Supplies,Printer Paper,1,10.63,3.85,Consumer
ORD01806,2025-06-30,South,Electronics,Webcam,4,79.13,38.25,Consumer
ORD01807,2025-03-10,West,Furniture,Office Chair,2,189.96,117.74,Consumer
ORD01808,2025-07-03,North,Accessories,Cable Organizer,4,16.16,4.96,Small Business
ORD01809,2026-06-10,West,Furniture,Bookshelf,1,144.82,85.51,Consumer
ORD01810,2025-05-16,South,Home & Kitchen,Electric Kettle,7,53.81,27.62,Corporate
ORD01811,2025-06-29,West,Furniture,Desk Lamp,4,50.31,24.11,Corporate
ORD01812,2025-05-20,North,Electronics,USB-C Hub,4,40.11,19.03,Consumer
ORD01813,2026-02-18,Central,Accessories,Backpack,5,67.37,31.89,Consumer
ORD01814,2026-06-21,Central,Home & Kitchen,Storage Set,4,32.14,14.32,Consumer
ORD01815,2026-01-12,Central,Electronics,Webcam,4,71.75,38.57,Consumer
ORD01816,2026-05-14,North,Electronics,24-inch Monitor,4,225.75,151.89,Consumer
ORD01817,2025-11-06,South,Home & Kitchen,Electric Kettle,2,53.8,27.52,Consumer
ORD01818,2025-07-29,East,Home & Kitchen,Storage Set,1,32.95,14.53,Consumer
ORD01819,2026-01-19,North,Electronics,24-inch Monitor,4,230.46,154.19,Consumer
ORD01820,2025-10-29,South,Electronics,Webcam,4,66.82,42.03,Consumer
ORD01821,2025-12-27,South,Home & Kitchen,Coffee Maker,5,82.82,60.42,Consumer
ORD01822,2025-03-03,North,Accessories,Cable Organizer,5,14.91,5.04,Consumer
ORD01823,2025-12-22,West,Office Supplies,Pen Pack,1,9.61,3.08,Consumer
ORD01824,2026-06-11,North,Home & Kitchen,Water Bottle,11,22.47,8.64,Corporate
ORD01825,2025-12-05,West,Furniture,Desk Lamp,3,41.88,24.13,Consumer
ORD01826,2025-10-10,South,Accessories,Cable Organizer,3,13.84,4.84,Consumer
ORD01827,2026-03-04,West,Home & Kitchen,Electric Kettle,7,53.53,27.53,Small Business
ORD01828,2025-03-09,North,Furniture,Office Chair,4,199.32,109.59,Consumer
ORD01829,2025-04-27,North,Furniture,Desk Lamp,3,50.08,24.78,Consumer
ORD01830,2025-12-05,West,Home & Kitchen,Storage Set,2,34.35,15.88,Consumer
ORD01831,2025-08-20,West,Office Supplies,Printer Paper,3,10.84,4.06,Consumer
ORD01832,2025-02-22,Central,Home & Kitchen,Water Bottle,3,20.71,7.75,Consumer
ORD01833,2025-09-12,East,Furniture,Standing Desk,1,413.2,259.02,Consumer
ORD01834,2026-03-06,East,Home & Kitchen,Water Bottle,2,20.95,8.1,Consumer
ORD01835,2025-02-28,East,Electronics,24-inch Monitor,4,210.6,156.19,Corporate
ORD01836,2025-05-02,South,Office Supplies,Desk Organizer,4,26.53,10.02,Consumer
ORD01837,2026-03-17,Central,Furniture,Desk Lamp,5,51.88,22.85,Consumer
ORD01838,2026-01-21,Central,Accessories,Cable Organizer,1,16.19,4.76,Consumer
ORD01839,2026-05-20,Central,Accessories,Cable Organizer,3,16.78,4.75,Small Business
ORD01840,2025-05-17,South,Furniture,Office Chair,6,194.84,107.67,Small Business
ORD01841,2025-12-05,North,Furniture,Bookshelf,2,159.17,90.63,Small Business
ORD01842,2026-02-05,West,Furniture,Standing Desk,3,405.08,262.65,Consumer
ORD01843,2025-10-19,North,Accessories,Laptop Stand,3,46.62,23.12,Consumer
ORD01844,2026-05-24,West,Accessories,Laptop Stand,2,N/A,21.87,Corporate
ORD01845,2026-04-09,South,Furniture,Desk Lamp,3,50.43,24.29,Consumer
ORD01846,2025-11-13,West,Home & Kitchen,Electric Kettle,4,44.84,27.16,Consumer
ORD01847,2025-06-01,North,Accessories,Laptop Stand,2,52.16,21.71,Consumer
ORD01848,invalid_date,West,Office Supplies,Desk Organizer,1,26.54,10.37,Consumer
ORD01849,2025-11-06,Central,Accessories,Backpack,4,67.13,30.92,Consumer
ORD01850,2025-02-20,North,Office Supplies,Notebook Set,5,15.97,6.33,Small Business
ORD01851,2025-11-28,East,Home & Kitchen,Water Bottle,8,22.57,8.6,Corporate
ORD01852,2025-06-18,Central,Furniture,Office Chair,4,202.59,111.27,Consumer
ORD01853,2025-09-03,East,Electronics,Mechanical Keyboard,3,93.62,50.1,Consumer
ORD01854,2025-01-10,West,Home & Kitchen,Coffee Maker,11,94.49,53.22,Corporate
ORD01855,2025-08-05,North,Home & Kitchen,Electric Kettle,10,50.68,28.02,Corporate
ORD01856,2025-07-21,East,Accessories,Backpack,1,68.75,32.35,Small Business
ORD01857,2026-04-13,North,Accessories,Cable Organizer,4,15.57,5.38,Consumer
ORD01858,2026-03-04,Central,Electronics,USB-C Hub,4,41.98,20.11,Small Business
ORD01859,2025-09-29,South,Furniture,Desk Lamp,2,52.0,23.85,Corporate
ORD01860,2026-02-09,South,Accessories,Cable Organizer,1,14.47,5.28,Consumer
ORD01861,2025-01-03,East,Furniture,Desk Lamp,5,49.3,24.54,Small Business
ORD01862,2026-05-29,Central,Home & Kitchen,Coffee Maker,12,102.37,58.8,Corporate
ORD01863,2025-08-07,East,Electronics,USB-C Hub,3,41.46,20.34,Corporate
ORD01864,2025-07-01,East,Home & Kitchen,Storage Set,4,31.82,15.51,Consumer
ORD01865,2025-04-12,North,Home & Kitchen,Coffee Maker,6,90.61,55.33,Corporate
ORD01866,2025-06-15,Central,Office Supplies,Pen Pack,2,8.93,3.15,Consumer
ORD01867,2025-03-12,North,Office Supplies,Desk Organizer,1,26.17,9.5,Consumer
ORD01868,2025-10-04,Central,Furniture,Office Chair,4,182.69,113.69,Consumer
ORD01869,2026-06-08,North,Accessories,Cable Organizer,6,16.16,4.98,Corporate
ORD01870,2025-06-30,South,Electronics,24-inch Monitor,3,223.66,154.92,Consumer
ORD01871,2025-03-06,North,Accessories,Laptop Stand,5,53.07,22.43,Consumer
ORD01872,2025-01-31,South,Home & Kitchen,Storage Set,4,31.98,15.25,Consumer
ORD01873,2025-06-21,North,Home & Kitchen,Electric Kettle,11,55.62,26.84,Corporate
ORD01874,2026-04-14,South,Furniture,Desk Lamp,5,52.8,21.96,Corporate
ORD01875,2025-12-30,North,Furniture,Office Chair,7,191.04,112.45,Corporate
ORD01876,2025-03-29,North,Office Supplies,Pen Pack,5,9.29,2.9,Consumer
ORD01877,2026-05-22,East,Furniture,Desk Lamp,7,45.31,24.27,Corporate
ORD01878,2025-11-16,East,Office Supplies,Printer Paper,1,11.17,3.83,Consumer
ORD01879,2026-01-24,Central,Furniture,Bookshelf,4,161.86,94.76,Consumer
ORD01880,2026-05-26,South,Office Supplies,Notebook Set,1,14.8,5.92,Consumer
ORD01881,2025-05-21,Central,Furniture,Office Chair,3,183.61,107.79,Corporate
ORD01882,2025-11-22,Central,Office Supplies,Desk Organizer,2,22.51,9.6,Consumer
ORD01883,2025-11-01,Central,Office Supplies,Notebook Set,3,15.9,6.29,Corporate
ORD01884,2025-12-08,South,Home & Kitchen,Coffee Maker,1,80.31,60.08,Consumer
ORD01885,2026-04-26,West,Home & Kitchen,Coffee Maker,1,92.42,57.5,Consumer
ORD01886,2025-03-25,South,Accessories,Laptop Stand,5,51.95,21.2,Consumer
ORD01887,2025-08-12,West,Electronics,USB-C Hub,5,36.77,19.06,Consumer
ORD01888,2025-07-12,East,Accessories,Cable Organizer,4,14.43,5.18,Consumer
ORD01889,2025-12-19,North,Furniture,Bookshelf,7,147.81,86.89,Small Business
ORD01890,2025-09-19,West,Electronics,USB-C Hub,1,38.04,18.52,Consumer
ORD01891,2025-07-08,West,Office Supplies,Printer Paper,12,10.67,4.17,Corporate
ORD01892,2025-02-17,West,Furniture,Standing Desk,4,434.09,251.42,Corporate
ORD01893,2025-01-03,West,Electronics,Webcam,2,72.19,38.78,Corporate
ORD01894,2025-05-31,West,Home & Kitchen,Electric Kettle,7,51.22,28.1,Corporate
ORD01895,2025-10-09,East,Accessories,Backpack,2,65.37,30.87,Consumer
ORD01896,2026-05-16,Central,Furniture,Desk Lamp,3,44.19,23.24,Consumer
ORD01897,2026-04-15,East,Electronics,Wireless Mouse,1,27.41,11.62,Consumer
ORD01898,2026-03-13,West,Office Supplies,Printer Paper,5,10.26,4.04,Consumer
ORD01899,2026-04-06,North,Office Supplies,Printer Paper,8,12.24,3.94,Small Business
ORD01900,2026-03-25,Central,Home & Kitchen,Electric Kettle,2,54.55,28.0,Consumer
ORD01901,2025-05-29,North,Accessories,Backpack,10,66.03,29.85,Corporate
ORD01902,2026-02-18,North,Accessories,Cable Organizer,3,14.52,4.93,Corporate
ORD01903,2026-05-24,Central,Furniture,Standing Desk,1,384.34,265.11,Consumer
ORD01904,2025-12-16,North,Accessories,Cable Organizer,1,15.08,5.22,Consumer
ORD01905,2026-02-16,West,Office Supplies,Printer Paper,6,10.33,4.05,Small Business
ORD01906,2025-11-29,North,Furniture,Standing Desk,4,396.81,259.9,Consumer
ORD01907,2025-03-20,North,Home & Kitchen,Coffee Maker,4,95.2,53.52,Small Business
ORD01908,2025-03-16,North,Home & Kitchen,Water Bottle,8,23.4,7.83,Small Business
